"id","score","det.type","label","site","date"
"a4630",0.311566650867462,NA,"Great Egret","6thBridge",2023-04-20
"a4631",0.311384379863739,NA,"Great Egret","6thBridge",2023-04-20
"a4632",0.311001121997833,NA,"White Ibis","6thBridge",2023-04-20
"a4633",0.31089374423027,NA,"White Ibis","6thBridge",2023-04-20
"a4634",0.310755789279938,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4635",0.31056609749794,NA,"Great Egret","6thBridge",2023-04-20
"a4636",0.310369789600372,NA,"White Ibis","6thBridge",2023-04-20
"a4637",0.310325562953949,NA,"White Ibis","6thBridge",2023-04-20
"a4638",0.31022447347641,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4639",0.310116618871689,NA,"White Ibis","6thBridge",2023-04-20
"a4640",0.310021072626114,NA,"White Ibis","6thBridge",2023-04-20
"a4641",0.309916496276855,NA,"Great Egret","6thBridge",2023-04-20
"a4642",0.309845358133316,NA,"White Ibis","6thBridge",2023-04-20
"a4643",0.309843122959137,NA,"Great Egret","6thBridge",2023-04-20
"a4644",0.309683799743652,NA,"White Ibis","6thBridge",2023-04-20
"a4645",0.309594810009003,NA,"White Ibis","6thBridge",2023-04-20
"a4646",0.309451639652252,NA,"White Ibis","6thBridge",2023-04-20
"a4647",0.30925041437149,NA,"White Ibis","6thBridge",2023-04-20
"a4648",0.308784693479538,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4649",0.308651238679886,NA,"White Ibis","6thBridge",2023-04-20
"a4650",0.308639287948608,NA,"Great Egret","6thBridge",2023-04-20
"a4652",0.308485627174377,NA,"White Ibis","6thBridge",2023-04-20
"a4653",0.308482348918915,NA,"White Ibis","6thBridge",2023-04-20
"a4654",0.308436572551727,NA,"White Ibis","6thBridge",2023-04-20
"a4655",0.308375209569931,NA,"White Ibis","6thBridge",2023-04-20
"a4656",0.308283984661102,NA,"White Ibis","6thBridge",2023-04-20
"a4657",0.308272153139114,NA,"White Ibis","6thBridge",2023-04-20
"a4658",0.30820894241333,NA,"Great Egret","6thBridge",2023-04-20
"a4660",0.308066725730896,NA,"Great Egret","6thBridge",2023-04-20
"a4661",0.308026999235153,NA,"Great Egret","6thBridge",2023-04-20
"a4662",0.307701736688614,NA,"Great Egret","6thBridge",2023-04-20
"a4663",0.307576924562454,NA,"White Ibis","6thBridge",2023-04-20
"a4664",0.307478189468384,NA,"White Ibis","6thBridge",2023-04-20
"a4665",0.307438015937805,NA,"White Ibis","6thBridge",2023-04-20
"a4666",0.307420045137405,NA,"White Ibis","6thBridge",2023-04-20
"a4667",0.307413578033447,NA,"White Ibis","6thBridge",2023-04-20
"a4668",0.307392448186874,NA,"Great Egret","6thBridge",2023-04-20
"a4669",0.307283192873001,NA,"White Ibis","6thBridge",2023-04-20
"a4670",0.307226300239563,NA,"Great Egret","6thBridge",2023-04-20
"a4671",0.307171732187271,NA,"White Ibis","6thBridge",2023-04-20
"a4672",0.307102560997009,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4673",0.307036876678467,NA,"White Ibis","6thBridge",2023-04-20
"a4674",0.306907296180725,NA,"White Ibis","6thBridge",2023-04-20
"a4675",0.306837946176529,NA,"White Ibis","6thBridge",2023-04-20
"a4676",0.306766211986542,NA,"Great Blue Heron","6thBridge",2023-04-20
"a4677",0.306642204523087,NA,"Great Egret","6thBridge",2023-04-20
"a4678",0.306581079959869,NA,"Great Egret","6thBridge",2023-04-20
"a4679",0.306574374437332,NA,"White Ibis","6thBridge",2023-04-20
"a4680",0.306315004825592,NA,"Great Blue Heron","6thBridge",2023-04-20
"a4681",0.306132912635803,NA,"Great Egret","6thBridge",2023-04-20
"a4682",0.306057542562485,NA,"Great Egret","6thBridge",2023-04-20
"a4683",0.306055963039398,NA,"White Ibis","6thBridge",2023-04-20
"a4685",0.305768042802811,NA,"White Ibis","6thBridge",2023-04-20
"a4687",0.305630594491959,NA,"White Ibis","6thBridge",2023-04-20
"a4688",0.305558800697327,NA,"White Ibis","6thBridge",2023-04-20
"a4689",0.305551111698151,NA,"Great Egret","6thBridge",2023-04-20
"a4690",0.305479258298874,NA,"White Ibis","6thBridge",2023-04-20
"a4691",0.305322736501694,NA,"White Ibis","6thBridge",2023-04-20
"a4692",0.30529847741127,NA,"White Ibis","6thBridge",2023-04-20
"a4693",0.305010169744492,NA,"White Ibis","6thBridge",2023-04-20
"a4694",0.30490717291832,NA,"Great Egret","6thBridge",2023-04-20
"a4695",0.304862082004547,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4696",0.304771244525909,NA,"White Ibis","6thBridge",2023-04-20
"a4697",0.304658889770508,NA,"Great Egret","6thBridge",2023-04-20
"a4698",0.304583430290222,NA,"White Ibis","6thBridge",2023-04-20
"a4699",0.304544627666473,NA,"White Ibis","6thBridge",2023-04-20
"a4700",0.304231137037277,NA,"Great Egret","6thBridge",2023-04-20
"a4701",0.304159700870514,NA,"White Ibis","6thBridge",2023-04-20
"a4702",0.304042160511017,NA,"White Ibis","6thBridge",2023-04-20
"a4703",0.303899824619293,NA,"Great Egret","6thBridge",2023-04-20
"a4704",0.303838074207306,NA,"Great Egret","6thBridge",2023-04-20
"a4705",0.303559929132462,NA,"White Ibis","6thBridge",2023-04-20
"a4706",0.303467750549316,NA,"White Ibis","6thBridge",2023-04-20
"a4707",0.303203552961349,NA,"Wood Stork","6thBridge",2023-04-20
"a4708",0.303000599145889,NA,"White Ibis","6thBridge",2023-04-20
"a4709",0.302996814250946,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4710",0.30297914147377,NA,"White Ibis","6thBridge",2023-04-20
"a4711",0.30296927690506,NA,"White Ibis","6thBridge",2023-04-20
"a4712",0.30272501707077,NA,"Great Egret","6thBridge",2023-04-20
"a4713",0.30267795920372,NA,"White Ibis","6thBridge",2023-04-20
"a4714",0.302547663450241,NA,"White Ibis","6thBridge",2023-04-20
"a4715",0.302546292543411,NA,"Snowy Egret","6thBridge",2023-04-20
"a4716",0.302496671676636,NA,"White Ibis","6thBridge",2023-04-20
"a4717",0.302493304014206,NA,"Great Egret","6thBridge",2023-04-20
"a4718",0.302492946386337,NA,"Great Egret","6thBridge",2023-04-20
"a4719",0.302469849586487,NA,"Great Egret","6thBridge",2023-04-20
"a4720",0.302377611398697,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4721",0.302324175834656,NA,"White Ibis","6thBridge",2023-04-20
"a4722",0.302229672670364,NA,"Great Egret","6thBridge",2023-04-20
"a4723",0.302116751670837,NA,"White Ibis","6thBridge",2023-04-20
"a4724",0.302098751068115,NA,"White Ibis","6thBridge",2023-04-20
"a4725",0.302014142274857,NA,"White Ibis","6thBridge",2023-04-20
"a4726",0.301705449819565,NA,"White Ibis","6thBridge",2023-04-20
"a4727",0.301683843135834,NA,"White Ibis","6thBridge",2023-04-20
"a4728",0.301313608884811,NA,"Great Egret","6thBridge",2023-04-20
"a4729",0.301204860210419,NA,"White Ibis","6thBridge",2023-04-20
"a4730",0.301185458898544,NA,"Great Egret","6thBridge",2023-04-20
"a4731",0.301160633563995,NA,"White Ibis","6thBridge",2023-04-20
"a4732",0.300925821065903,NA,"White Ibis","6thBridge",2023-04-20
"a4733",0.300923943519592,NA,"Great Egret","6thBridge",2023-04-20
"a4734",0.300663411617279,NA,"White Ibis","6thBridge",2023-04-20
"a4735",0.300637900829315,NA,"Great Egret","6thBridge",2023-04-20
"a4736",0.300504475831985,NA,"Great Egret","6thBridge",2023-04-20
"a4737",0.300437241792679,NA,"White Ibis","6thBridge",2023-04-20
"a4738",0.300263255834579,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4739",0.300252765417099,NA,"White Ibis","6thBridge",2023-04-20
"a4740",0.300136506557465,NA,"White Ibis","6thBridge",2023-04-20
"a4741",0.300041437149048,NA,"Great Egret","6thBridge",2023-04-20
"a4742",0.29999166727066,NA,"White Ibis","6thBridge",2023-04-20
"a4743",0.299684375524521,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4744",0.299569934606552,NA,"White Ibis","6thBridge",2023-04-20
"a4745",0.299541920423508,NA,"Great Egret","6thBridge",2023-04-20
"a4746",0.299484014511108,NA,"White Ibis","6thBridge",2023-04-20
"a4747",0.299455791711807,NA,"Great Egret","6thBridge",2023-04-20
"a4748",0.299343347549438,NA,"White Ibis","6thBridge",2023-04-20
"a4749",0.299244314432144,NA,"White Ibis","6thBridge",2023-04-20
"a4750",0.299036026000977,NA,"White Ibis","6thBridge",2023-04-20
"a4751",0.298918604850769,NA,"White Ibis","6thBridge",2023-04-20
"a4752",0.298847377300262,NA,"White Ibis","6thBridge",2023-04-20
"a4753",0.298773407936096,NA,"Great Egret","6thBridge",2023-04-20
"a4754",0.298595577478409,NA,"White Ibis","6thBridge",2023-04-20
"a4755",0.298582941293716,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4756",0.298455476760864,NA,"White Ibis","6thBridge",2023-04-20
"a4757",0.298336148262024,NA,"White Ibis","6thBridge",2023-04-20
"a4758",0.298319727182388,NA,"White Ibis","6thBridge",2023-04-20
"a4759",0.298228561878204,NA,"Great Egret","6thBridge",2023-04-20
"a4760",0.298204123973846,NA,"Great Egret","6thBridge",2023-04-20
"a4761",0.298133879899979,NA,"White Ibis","6thBridge",2023-04-20
"a4762",0.298108339309692,NA,"White Ibis","6thBridge",2023-04-20
"a4763",0.298103272914886,NA,"White Ibis","6thBridge",2023-04-20
"a4764",0.29792109131813,NA,"White Ibis","6thBridge",2023-04-20
"a4765",0.297706246376038,NA,"Great Egret","6thBridge",2023-04-20
"a4766",0.297651827335358,NA,"Great Egret","6thBridge",2023-04-20
"a4767",0.297521740198135,NA,"Great Egret","6thBridge",2023-04-20
"a4768",0.29748871922493,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4769",0.297454059123993,NA,"Great Egret","6thBridge",2023-04-20
"a4770",0.297308772802353,NA,"White Ibis","6thBridge",2023-04-20
"a4771",0.297205746173859,NA,"White Ibis","6thBridge",2023-04-20
"a4772",0.297168701887131,NA,"Great Egret","6thBridge",2023-04-20
"a4773",0.296918988227844,NA,"Great Egret","6thBridge",2023-04-20
"a4774",0.296914577484131,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4775",0.296685934066772,NA,"White Ibis","6thBridge",2023-04-20
"a4776",0.296574413776398,NA,"White Ibis","6thBridge",2023-04-20
"a4777",0.296544671058655,NA,"White Ibis","6thBridge",2023-04-20
"a4778",0.296370089054108,NA,"White Ibis","6thBridge",2023-04-20
"a4779",0.296105355024338,NA,"Great Egret","6thBridge",2023-04-20
"a4780",0.29602837562561,NA,"Great Egret","6thBridge",2023-04-20
"a4781",0.295932352542877,NA,"White Ibis","6thBridge",2023-04-20
"a4782",0.295864224433899,NA,"White Ibis","6thBridge",2023-04-20
"a4783",0.2957424223423,NA,"Great Blue Heron","6thBridge",2023-04-20
"a4784",0.295694500207901,NA,"White Ibis","6thBridge",2023-04-20
"a4785",0.295677125453949,NA,"Great Egret","6thBridge",2023-04-20
"a4786",0.295548856258392,NA,"Great Blue Heron","6thBridge",2023-04-20
"a4787",0.295543372631073,NA,"Great Egret","6thBridge",2023-04-20
"a4788",0.295494765043259,NA,"White Ibis","6thBridge",2023-04-20
"a4789",0.295438915491104,NA,"Great Egret","6thBridge",2023-04-20
"a4790",0.29540491104126,NA,"Great Egret","6thBridge",2023-04-20
"a4791",0.295296996831894,NA,"Great Egret","6thBridge",2023-04-20
"a4792",0.295291095972061,NA,"Great Egret","6thBridge",2023-04-20
"a4793",0.295235961675644,NA,"White Ibis","6thBridge",2023-04-20
"a4794",0.295184731483459,NA,"Great Egret","6thBridge",2023-04-20
"a4795",0.294889241456985,NA,"Great Egret","6thBridge",2023-04-20
"a4796",0.294878721237183,NA,"Great Egret","6thBridge",2023-04-20
"a4797",0.294857203960419,NA,"Great Egret","6thBridge",2023-04-20
"a4798",0.294762939214706,NA,"Great Egret","6thBridge",2023-04-20
"a4799",0.294697761535645,NA,"White Ibis","6thBridge",2023-04-20
"a4800",0.294660925865173,NA,"Great Egret","6thBridge",2023-04-20
"a4801",0.294593155384064,NA,"White Ibis","6thBridge",2023-04-20
"a4802",0.294566959142685,NA,"White Ibis","6thBridge",2023-04-20
"a4803",0.294459074735641,NA,"Great Egret","6thBridge",2023-04-20
"a4804",0.294431567192078,NA,"White Ibis","6thBridge",2023-04-20
"a4805",0.294239491224289,NA,"Great Egret","6thBridge",2023-04-20
"a4806",0.294231057167053,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4807",0.294139176607132,NA,"Great Egret","6thBridge",2023-04-20
"a4808",0.294135063886642,NA,"White Ibis","6thBridge",2023-04-20
"a4809",0.294051766395569,NA,"White Ibis","6thBridge",2023-04-20
"a4810",0.293909281492233,NA,"Great Egret","6thBridge",2023-04-20
"a4811",0.293889403343201,NA,"White Ibis","6thBridge",2023-04-20
"a4813",0.293749213218689,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4814",0.293614983558655,NA,"White Ibis","6thBridge",2023-04-20
"a4815",0.293487042188644,NA,"Great Egret","6thBridge",2023-04-20
"a4816",0.293432325124741,NA,"White Ibis","6thBridge",2023-04-20
"a4818",0.293286204338074,NA,"White Ibis","6thBridge",2023-04-20
"a4819",0.293037474155426,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4820",0.29296138882637,NA,"Great Egret","6thBridge",2023-04-20
"a4821",0.292553007602692,NA,"Great Egret","6thBridge",2023-04-20
"a4822",0.292528301477432,NA,"White Ibis","6thBridge",2023-04-20
"a4823",0.292356193065643,NA,"Great Egret","6thBridge",2023-04-20
"a4824",0.292199969291687,NA,"White Ibis","6thBridge",2023-04-20
"a4825",0.291994988918304,NA,"White Ibis","6thBridge",2023-04-20
"a4826",0.291883409023285,NA,"White Ibis","6thBridge",2023-04-20
"a4827",0.291873157024384,NA,"White Ibis","6thBridge",2023-04-20
"a4828",0.291805952787399,NA,"White Ibis","6thBridge",2023-04-20
"a4829",0.291789829730988,NA,"White Ibis","6thBridge",2023-04-20
"a4830",0.291624903678894,NA,"White Ibis","6thBridge",2023-04-20
"a4831",0.291319161653519,NA,"Great Egret","6thBridge",2023-04-20
"a4832",0.291277766227722,NA,"White Ibis","6thBridge",2023-04-20
"a4833",0.291155219078064,NA,"White Ibis","6thBridge",2023-04-20
"a4834",0.291115552186966,NA,"White Ibis","6thBridge",2023-04-20
"a4835",0.290940314531326,NA,"White Ibis","6thBridge",2023-04-20
"a4836",0.290927648544312,NA,"Great Egret","6thBridge",2023-04-20
"a4837",0.290825307369232,NA,"White Ibis","6thBridge",2023-04-20
"a4838",0.290735840797424,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4839",0.290666610002518,NA,"Great Egret","6thBridge",2023-04-20
"a4840",0.290119469165802,NA,"Great Egret","6thBridge",2023-04-20
"a4841",0.290079265832901,NA,"White Ibis","6thBridge",2023-04-20
"a4842",0.289860963821411,NA,"White Ibis","6thBridge",2023-04-20
"a4843",0.289712697267532,NA,"White Ibis","6thBridge",2023-04-20
"a4844",0.289509624242783,NA,"White Ibis","6thBridge",2023-04-20
"a4845",0.289445787668228,NA,"White Ibis","6thBridge",2023-04-20
"a4846",0.289259344339371,NA,"Great Egret","6thBridge",2023-04-20
"a4847",0.288983553647995,NA,"White Ibis","6thBridge",2023-04-20
"a4848",0.288911998271942,NA,"Great Egret","6thBridge",2023-04-20
"a4849",0.288853794336319,NA,"White Ibis","6thBridge",2023-04-20
"a4850",0.288754522800446,NA,"Great Egret","6thBridge",2023-04-20
"a4851",0.288724422454834,NA,"Great Egret","6thBridge",2023-04-20
"a4852",0.288707435131073,NA,"White Ibis","6thBridge",2023-04-20
"a4853",0.288522243499756,NA,"White Ibis","6thBridge",2023-04-20
"a4854",0.288347035646439,NA,"White Ibis","6thBridge",2023-04-20
"a4855",0.288330435752869,NA,"White Ibis","6thBridge",2023-04-20
"a4856",0.288294583559036,NA,"White Ibis","6thBridge",2023-04-20
"a4857",0.288232892751694,NA,"White Ibis","6thBridge",2023-04-20
"a4858",0.288007855415344,NA,"Great Egret","6thBridge",2023-04-20
"a4859",0.287899136543274,NA,"Great Egret","6thBridge",2023-04-20
"a4860",0.287642270326614,NA,"White Ibis","6thBridge",2023-04-20
"a4861",0.287513613700867,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4862",0.287415117025375,NA,"White Ibis","6thBridge",2023-04-20
"a4863",0.287329345941544,NA,"Great Egret","6thBridge",2023-04-20
"a4864",0.28702101111412,NA,"White Ibis","6thBridge",2023-04-20
"a4865",0.286952942609787,NA,"White Ibis","6thBridge",2023-04-20
"a4866",0.286944210529327,NA,"White Ibis","6thBridge",2023-04-20
"a4867",0.286928653717041,NA,"Great Egret","6thBridge",2023-04-20
"a4868",0.286922454833984,NA,"White Ibis","6thBridge",2023-04-20
"a4869",0.286893635988235,NA,"White Ibis","6thBridge",2023-04-20
"a4870",0.286797732114792,NA,"White Ibis","6thBridge",2023-04-20
"a4871",0.286787360906601,NA,"White Ibis","6thBridge",2023-04-20
"a4873",0.286684453487396,NA,"White Ibis","6thBridge",2023-04-20
"a4874",0.286467671394348,NA,"Great Egret","6thBridge",2023-04-20
"a4875",0.286288648843765,NA,"White Ibis","6thBridge",2023-04-20
"a4876",0.286209285259247,NA,"Great Egret","6thBridge",2023-04-20
"a4877",0.286163985729218,NA,"Great Egret","6thBridge",2023-04-20
"a4878",0.286158502101898,NA,"White Ibis","6thBridge",2023-04-20
"a4879",0.286116003990173,NA,"Great Egret","6thBridge",2023-04-20
"a4880",0.286084532737732,NA,"White Ibis","6thBridge",2023-04-20
"a4881",0.285798609256744,NA,"White Ibis","6thBridge",2023-04-20
"a4882",0.285758376121521,NA,"White Ibis","6thBridge",2023-04-20
"a4883",0.285725355148315,NA,"Great Egret","6thBridge",2023-04-20
"a4884",0.285544872283936,NA,"White Ibis","6thBridge",2023-04-20
"a4885",0.285461634397507,NA,"Great Egret","6thBridge",2023-04-20
"a4886",0.285447090864182,NA,"White Ibis","6thBridge",2023-04-20
"a4887",0.285404920578003,NA,"White Ibis","6thBridge",2023-04-20
"a4888",0.285191923379898,NA,"White Ibis","6thBridge",2023-04-20
"a4889",0.285108059644699,NA,"White Ibis","6thBridge",2023-04-20
"a4890",0.28510445356369,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4891",0.284947693347931,NA,"White Ibis","6thBridge",2023-04-20
"a4892",0.284816145896912,NA,"Great Egret","6thBridge",2023-04-20
"a4893",0.284799635410309,NA,"Great Egret","6thBridge",2023-04-20
"a4894",0.284794420003891,NA,"White Ibis","6thBridge",2023-04-20
"a4895",0.284552216529846,NA,"White Ibis","6thBridge",2023-04-20
"a4896",0.284132808446884,NA,"Great Egret","6thBridge",2023-04-20
"a4897",0.284120321273804,NA,"White Ibis","6thBridge",2023-04-20
"a4898",0.28411403298378,NA,"Great Egret","6thBridge",2023-04-20
"a4899",0.284102290868759,NA,"White Ibis","6thBridge",2023-04-20
"a4900",0.284092724323273,NA,"Great Egret","6thBridge",2023-04-20
"a4901",0.283856570720673,NA,"White Ibis","6thBridge",2023-04-20
"a4902",0.283843755722046,NA,"Great Egret","6thBridge",2023-04-20
"a4903",0.28379699587822,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4904",0.283758968114853,NA,"White Ibis","6thBridge",2023-04-20
"a4905",0.28364098072052,NA,"White Ibis","6thBridge",2023-04-20
"a4906",0.283441811800003,NA,"Great Egret","6thBridge",2023-04-20
"a4907",0.283242076635361,NA,"White Ibis","6thBridge",2023-04-20
"a4908",0.283206582069397,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4909",0.28278386592865,NA,"White Ibis","6thBridge",2023-04-20
"a4910",0.282720655202866,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4911",0.282651394605637,NA,"Great Egret","6thBridge",2023-04-20
"a4912",0.282593935728073,NA,"Great Egret","6thBridge",2023-04-20
"a4913",0.282585173845291,NA,"White Ibis","6thBridge",2023-04-20
"a4914",0.282557040452957,NA,"White Ibis","6thBridge",2023-04-20
"a4915",0.282533079385757,NA,"White Ibis","6thBridge",2023-04-20
"a4916",0.28251576423645,NA,"White Ibis","6thBridge",2023-04-20
"a4917",0.282341152429581,NA,"White Ibis","6thBridge",2023-04-20
"a4918",0.282028585672379,NA,"White Ibis","6thBridge",2023-04-20
"a4919",0.281945765018463,NA,"Great Egret","6thBridge",2023-04-20
"a4920",0.281921148300171,NA,"Great Egret","6thBridge",2023-04-20
"a4921",0.281914055347443,NA,"White Ibis","6thBridge",2023-04-20
"a4922",0.281781733036041,NA,"White Ibis","6thBridge",2023-04-20
"a4923",0.281607866287231,NA,"White Ibis","6thBridge",2023-04-20
"a4924",0.281558752059937,NA,"White Ibis","6thBridge",2023-04-20
"a4925",0.281302928924561,NA,"Great Egret","6thBridge",2023-04-20
"a4926",0.28098601102829,NA,"Great Egret","6thBridge",2023-04-20
"a4927",0.280737280845642,NA,"White Ibis","6thBridge",2023-04-20
"a4928",0.280687272548676,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4929",0.280636548995972,NA,"Great Egret","6thBridge",2023-04-20
"a4930",0.280631333589554,NA,"Great Egret","6thBridge",2023-04-20
"a4931",0.280586659908295,NA,"White Ibis","6thBridge",2023-04-20
"a4932",0.2804234623909,NA,"White Ibis","6thBridge",2023-04-20
"a4933",0.28033635020256,NA,"White Ibis","6thBridge",2023-04-20
"a4934",0.280329793691635,NA,"Great Egret","6thBridge",2023-04-20
"a4935",0.28023037314415,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4936",0.280122488737106,NA,"White Ibis","6thBridge",2023-04-20
"a4937",0.280052036046982,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4938",0.279848486185074,NA,"White Ibis","6thBridge",2023-04-20
"a4939",0.279808342456818,NA,"White Ibis","6thBridge",2023-04-20
"a4940",0.279748439788818,NA,"White Ibis","6thBridge",2023-04-20
"a4941",0.279649019241333,NA,"Great Egret","6thBridge",2023-04-20
"a4942",0.279633849859238,NA,"White Ibis","6thBridge",2023-04-20
"a4943",0.279570341110229,NA,"White Ibis","6thBridge",2023-04-20
"a4944",0.27951180934906,NA,"White Ibis","6thBridge",2023-04-20
"a4945",0.279464960098267,NA,"White Ibis","6thBridge",2023-04-20
"a4946",0.279377371072769,NA,"Great Egret","6thBridge",2023-04-20
"a4947",0.279346495866776,NA,"Great Egret","6thBridge",2023-04-20
"a4948",0.279078394174576,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4949",0.279069781303406,NA,"White Ibis","6thBridge",2023-04-20
"a4950",0.27897721529007,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4951",0.278888493776321,NA,"White Ibis","6thBridge",2023-04-20
"a4952",0.27874344587326,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4953",0.2780981361866,NA,"White Ibis","6thBridge",2023-04-20
"a4954",0.278054356575012,NA,"Great Egret","6thBridge",2023-04-20
"a4955",0.277987420558929,NA,"White Ibis","6thBridge",2023-04-20
"a4956",0.277973860502243,NA,"Great Egret","6thBridge",2023-04-20
"a4957",0.277872145175934,NA,"White Ibis","6thBridge",2023-04-20
"a4958",0.277817517518997,NA,"Great Egret","6thBridge",2023-04-20
"a4959",0.277791261672974,NA,"White Ibis","6thBridge",2023-04-20
"a4960",0.277461171150208,NA,"White Ibis","6thBridge",2023-04-20
"a4961",0.277377516031265,NA,"Great Blue Heron","6thBridge",2023-04-20
"a4962",0.277217984199524,NA,"Great Egret","6thBridge",2023-04-20
"a4963",0.276655435562134,NA,"White Ibis","6thBridge",2023-04-20
"a4964",0.276588559150696,NA,"White Ibis","6thBridge",2023-04-20
"a4965",0.276514112949371,NA,"White Ibis","6thBridge",2023-04-20
"a4966",0.276434332132339,NA,"White Ibis","6thBridge",2023-04-20
"a4967",0.276395201683044,NA,"Great Egret","6thBridge",2023-04-20
"a4968",0.276347249746323,NA,"Great Egret","6thBridge",2023-04-20
"a4969",0.276104718446732,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4970",0.275976479053497,NA,"White Ibis","6thBridge",2023-04-20
"a4971",0.275786429643631,NA,"Great Egret","6thBridge",2023-04-20
"a4972",0.275608479976654,NA,"White Ibis","6thBridge",2023-04-20
"a4973",0.275256305932999,NA,"Great Egret","6thBridge",2023-04-20
"a4974",0.274872779846191,NA,"White Ibis","6thBridge",2023-04-20
"a4975",0.274753779172897,NA,"Great Egret","6thBridge",2023-04-20
"a4976",0.274688482284546,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4977",0.274682551622391,NA,"Great Egret","6thBridge",2023-04-20
"a4978",0.274489134550095,NA,"Great Egret","6thBridge",2023-04-20
"a4979",0.274472892284393,NA,"White Ibis","6thBridge",2023-04-20
"a4980",0.27433180809021,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4981",0.274268299341202,NA,"Great Egret","6thBridge",2023-04-20
"a4982",0.274231791496277,NA,"Great Egret","6thBridge",2023-04-20
"a4983",0.274119228124619,NA,"Great Egret","6thBridge",2023-04-20
"a4984",0.273944139480591,NA,"Great Egret","6thBridge",2023-04-20
"a4985",0.273807227611542,NA,"White Ibis","6thBridge",2023-04-20
"a4986",0.273785591125488,NA,"White Ibis","6thBridge",2023-04-20
"a4987",0.273741066455841,NA,"Great Egret","6thBridge",2023-04-20
"a4988",0.273594707250595,NA,"Great Egret","6thBridge",2023-04-20
"a4989",0.273473739624023,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4990",0.273397028446198,NA,"Great Egret","6thBridge",2023-04-20
"a4991",0.273124933242798,NA,"Great Egret","6thBridge",2023-04-20
"a4992",0.272868871688843,NA,"White Ibis","6thBridge",2023-04-20
"a4993",0.272844761610031,NA,"White Ibis","6thBridge",2023-04-20
"a4994",0.272821366786957,NA,"White Ibis","6thBridge",2023-04-20
"a4995",0.272716164588928,NA,"White Ibis","6thBridge",2023-04-20
"a4996",0.272553324699402,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a4997",0.272538244724274,NA,"Great Egret","6thBridge",2023-04-20
"a4998",0.272528409957886,NA,"White Ibis","6thBridge",2023-04-20
"a4999",0.272485136985779,NA,"White Ibis","6thBridge",2023-04-20
"a5000",0.27247354388237,NA,"Great Egret","6thBridge",2023-04-20
"a5001",0.272230118513107,NA,"Great Egret","6thBridge",2023-04-20
"a5002",0.272012114524841,NA,"White Ibis","6thBridge",2023-04-20
"a5003",0.271990180015564,NA,"White Ibis","6thBridge",2023-04-20
"a5004",0.271754711866379,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5005",0.271710991859436,NA,"White Ibis","6thBridge",2023-04-20
"a5006",0.27169993519783,NA,"White Ibis","6thBridge",2023-04-20
"a5007",0.271688848733902,NA,"White Ibis","6thBridge",2023-04-20
"a5008",0.271653324365616,NA,"Great Egret","6thBridge",2023-04-20
"a5009",0.271541118621826,NA,"White Ibis","6thBridge",2023-04-20
"a5010",0.271533608436584,NA,"Great Egret","6thBridge",2023-04-20
"a5011",0.271095991134644,NA,"White Ibis","6thBridge",2023-04-20
"a5012",0.270965367555618,NA,"White Ibis","6thBridge",2023-04-20
"a5013",0.270939260721207,NA,"White Ibis","6thBridge",2023-04-20
"a5014",0.270824730396271,NA,"Great Egret","6thBridge",2023-04-20
"a5015",0.270330369472504,NA,"White Ibis","6thBridge",2023-04-20
"a5016",0.270314544439316,NA,"Great Egret","6thBridge",2023-04-20
"a5017",0.270243495702744,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a5018",0.270235329866409,NA,"Great Egret","6thBridge",2023-04-20
"a5019",0.26978000998497,NA,"Great Egret","6thBridge",2023-04-20
